post_id,handle,person_id,timestamp,day,location_tag,post_text,hashtags,ground_truth_flag
UP-SOC-0315,@user_up_315,UP00060,2024-07-16 13:15:00,198,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0316,@user_up_316,UP00776,2024-04-18 14:15:00,109,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0317,@user_up_317,UP00851,2024-04-20 10:15:00,111,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0318,@user_up_318,UP00383,2024-02-01 21:15:00,32,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0319,@user_up_319,UP00807,2024-03-15 15:15:00,75,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0320,@user_up_320,UP00679,2024-02-14 23:15:00,45,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0321,@user_up_321,UP00276,2024-08-12 15:15:00,225,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0322,@user_up_322,UP00795,2024-06-06 18:15:00,158,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0323,@user_up_323,UP00246,2024-01-01 17:15:00,1,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0324,@user_up_324,UP00712,2024-01-12 11:15:00,12,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0325,@user_up_325,UP00135,2024-07-05 20:15:00,187,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0326,@user_up_326,UP00258,2024-04-10 17:15:00,101,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0327,@user_up_327,UP00366,2024-05-25 14:15:00,146,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0328,@user_up_328,UP00787,2024-07-09 12:15:00,191,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0329,@user_up_329,UP00205,2024-02-05 15:15:00,36,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0330,@user_up_330,UP00302,2024-03-17 19:15:00,77,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0331,@user_up_331,UP00354,2024-01-24 13:15:00,24,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0332,@user_up_332,UP00702,2024-01-21 10:15:00,21,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0333,@user_up_333,UP00272,2024-06-14 18:15:00,166,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0334,@user_up_334,UP00260,2024-01-31 13:15:00,31,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0335,@user_up_335,UP00068,2024-04-24 21:15:00,115,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0336,@user_up_336,UP00436,2024-06-01 14:15:00,153,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0337,@user_up_337,UP00988,2024-03-24 18:15:00,84,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0338,@user_up_338,UP00262,2024-05-03 23:15:00,124,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0339,@user_up_339,UP00299,2024-08-24 17:15:00,237,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0340,@user_up_340,UP00235,2024-07-30 14:15:00,212,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0341,@user_up_341,UP00070,2024-08-01 14:15:00,214,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0342,@user_up_342,UP00798,2024-02-20 20:15:00,51,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0343,@user_up_343,UP00212,2024-01-16 17:15:00,16,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0344,@user_up_344,UP00719,2024-03-06 12:15:00,66,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0345,@user_up_345,UP00687,2024-02-02 10:15:00,33,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0346,@user_up_346,UP00900,2024-07-28 18:15:00,210,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0347,@user_up_347,UP00621,2024-02-09 11:15:00,40,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0348,@user_up_348,UP00041,2024-01-07 18:15:00,7,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0349,@user_up_349,UP00730,2024-05-04 23:15:00,125,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0350,@user_up_350,UP00172,2024-04-22 10:15:00,113,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0351,@user_up_351,UP00600,2024-02-22 14:15:00,53,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0352,@user_up_352,UP00486,2024-04-11 23:15:00,102,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0353,@user_up_353,UP00238,2024-07-08 12:15:00,190,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0354,@user_up_354,UP00809,2024-04-04 16:15:00,95,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0355,@user_up_355,UP00271,2024-06-07 12:15:00,159,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0356,@user_up_356,UP00960,2024-04-12 18:15:00,103,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0357,@user_up_357,UP00586,2024-05-14 23:15:00,135,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0358,@user_up_358,UP00168,2024-06-06 20:15:00,158,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0359,@user_up_359,UP00974,2024-02-20 14:15:00,51,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0360,@user_up_360,UP00965,2024-03-01 11:15:00,61,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0361,@user_up_361,UP00737,2024-02-10 18:15:00,41,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0362,@user_up_362,UP00415,2024-02-24 18:15:00,55,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0363,@user_up_363,UP00316,2024-05-01 16:15:00,122,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0364,@user_up_364,UP00606,2024-06-19 23:15:00,171,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0365,@user_up_365,UP00852,2024-02-26 19:15:00,57,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0366,@user_up_366,UP00995,2024-02-24 19:15:00,55,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0367,@user_up_367,UP00370,2024-07-04 19:15:00,186,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0368,@user_up_368,UP00405,2024-07-12 14:15:00,194,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0369,@user_up_369,UP00136,2024-04-07 19:15:00,98,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0370,@user_up_370,UP00561,2024-04-17 10:15:00,108,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0371,@user_up_371,UP00149,2024-02-08 12:15:00,39,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0372,@user_up_372,UP00104,2024-02-17 18:15:00,48,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0373,@user_up_373,UP00238,2024-07-06 23:15:00,188,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0374,@user_up_374,UP00985,2024-07-01 16:15:00,183,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0375,@user_up_375,UP00875,2024-04-03 17:15:00,94,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0376,@user_up_376,UP00071,2024-01-01 23:15:00,1,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0377,@user_up_377,UP00926,2024-02-19 13:15:00,50,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0378,@user_up_378,UP00589,2024-04-11 14:15:00,102,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0379,@user_up_379,UP00595,2024-06-22 15:15:00,174,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0380,@user_up_380,UP00887,2024-05-30 12:15:00,151,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0381,@user_up_381,UP00723,2024-04-01 13:15:00,92,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0382,@user_up_382,UP00198,2024-01-27 16:15:00,27,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0383,@user_up_383,UP00330,2024-02-11 23:15:00,42,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0384,@user_up_384,UP00929,2024-08-03 11:15:00,216,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0385,@user_up_385,UP00008,2024-07-30 19:15:00,212,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0386,@user_up_386,UP00857,2024-06-29 20:15:00,181,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0387,@user_up_387,UP00349,2024-01-01 23:15:00,1,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0388,@user_up_388,UP00887,2024-07-15 10:15:00,197,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0389,@user_up_389,UP00012,2024-04-27 10:15:00,118,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0390,@user_up_390,UP00849,2024-05-20 14:15:00,141,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0391,@user_up_391,UP00068,2024-04-14 21:15:00,105,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0392,@user_up_392,UP00241,2024-05-12 10:15:00,133,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0393,@user_up_393,UP00541,2024-03-18 17:15:00,78,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0394,@user_up_394,UP00085,2024-01-11 22:15:00,11,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0395,@user_up_395,UP00910,2024-04-10 12:15:00,101,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0396,@user_up_396,UP00799,2024-02-07 10:15:00,38,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0397,@user_up_397,UP00431,2024-06-23 21:15:00,175,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0398,@user_up_398,UP00981,2024-07-12 11:15:00,194,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0399,@user_up_399,UP00104,2024-05-21 13:15:00,142,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0400,@user_up_400,UP00641,2024-07-24 15:15:00,206,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0401,@user_up_401,UP00769,2024-03-14 11:15:00,74,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0402,@user_up_402,UP00738,2024-07-06 12:15:00,188,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0403,@user_up_403,UP00251,2024-03-28 18:15:00,88,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0404,@user_up_404,UP00168,2024-02-17 19:15:00,48,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0405,@user_up_405,UP00121,2024-02-09 20:15:00,40,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0406,@user_up_406,UP00384,2024-04-25 23:15:00,116,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0407,@user_up_407,UP00384,2024-07-01 10:15:00,183,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0408,@user_up_408,UP00527,2024-02-15 21:15:00,46,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0409,@user_up_409,UP00779,2024-05-05 23:15:00,126,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0410,@user_up_410,UP00074,2024-04-23 17:15:00,114,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0411,@user_up_411,UP00574,2024-03-22 12:15:00,82,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0412,@user_up_412,UP00683,2024-04-10 18:15:00,101,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0413,@user_up_413,UP00212,2024-02-05 11:15:00,36,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0414,@user_up_414,UP00225,2024-01-20 12:15:00,20,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0415,@user_up_415,UP00731,2024-07-26 10:15:00,208,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0416,@user_up_416,UP00060,2024-02-14 13:15:00,45,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0417,@user_up_417,UP00159,2024-07-28 12:15:00,210,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0418,@user_up_418,UP00358,2024-01-07 11:15:00,7,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0419,@user_up_419,UP00938,2024-05-02 14:15:00,123,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0420,@user_up_420,UP00872,2024-01-21 15:15:00,21,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0421,@user_up_421,UP00908,2024-06-05 22:15:00,157,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0422,@user_up_422,UP00770,2024-04-30 20:15:00,121,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0423,@user_up_423,UP00281,2024-01-24 14:15:00,24,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0424,@user_up_424,UP00703,2024-01-18 22:15:00,18,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0425,@user_up_425,UP00795,2024-08-12 13:15:00,225,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0426,@user_up_426,UP00201,2024-04-15 15:15:00,106,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0427,@user_up_427,UP00225,2024-02-27 10:15:00,58,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0428,@user_up_428,UP00076,2024-03-18 22:15:00,78,"Gautam Buddha Nagar (Noida), UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0429,@user_up_429,UP00681,2024-05-10 19:15:00,131,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0430,@user_up_430,UP00123,2024-04-18 19:15:00,109,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0431,@user_up_431,UP00614,2024-02-28 16:15:00,59,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0432,@user_up_432,UP00213,2024-06-12 23:15:00,164,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0433,@user_up_433,UP00499,2024-01-21 17:15:00,21,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0434,@user_up_434,UP00221,2024-03-27 22:15:00,87,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0435,@user_up_435,UP00258,2024-06-19 20:15:00,171,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0436,@user_up_436,UP00983,2024-07-18 16:15:00,200,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0437,@user_up_437,UP00423,2024-05-09 12:15:00,130,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0438,@user_up_438,UP00002,2024-02-29 13:15:00,60,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0439,@user_up_439,UP00658,2024-03-10 15:15:00,70,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0440,@user_up_440,UP00893,2024-03-19 21:15:00,79,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0441,@user_up_441,UP00836,2024-01-28 14:15:00,28,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0442,@user_up_442,UP00846,2024-04-21 11:15:00,112,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0443,@user_up_443,UP00180,2024-08-18 13:15:00,231,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0444,@user_up_444,UP00378,2024-08-27 20:15:00,240,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0445,@user_up_445,UP00049,2024-07-12 14:15:00,194,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0446,@user_up_446,UP00864,2024-04-01 19:15:00,92,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0447,@user_up_447,UP00654,2024-08-10 18:15:00,223,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0448,@user_up_448,UP00557,2024-01-11 15:15:00,11,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0449,@user_up_449,UP00915,2024-01-23 19:15:00,23,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0450,@user_up_450,UP00083,2024-03-27 17:15:00,87,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0451,@user_up_451,UP00279,2024-08-20 10:15:00,233,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0452,@user_up_452,UP00388,2024-01-07 11:15:00,7,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0453,@user_up_453,UP00849,2024-01-21 23:15:00,21,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0454,@user_up_454,UP00992,2024-05-26 18:15:00,147,"Agra, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0455,@user_up_455,UP00200,2024-03-14 21:15:00,74,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0456,@user_up_456,UP00105,2024-04-15 12:15:00,106,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0457,@user_up_457,UP00556,2024-07-09 13:15:00,191,"Ghaziabad, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0458,@user_up_458,UP00319,2024-02-08 20:15:00,39,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0459,@user_up_459,UP00704,2024-03-13 16:15:00,73,"Meerut, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0460,@user_up_460,UP00759,2024-03-28 15:15:00,88,"Varanasi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0461,@user_up_461,UP00138,2024-05-23 10:15:00,144,"Kanpur Nagar, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0462,@user_up_462,UP00560,2024-04-05 16:15:00,96,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0463,@user_up_463,UP00875,2024-06-18 14:15:00,170,"Ayodhya, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0464,@user_up_464,UP00449,2024-05-13 15:15:00,134,"Lucknow, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0465,@user_up_465,UP00109,2024-04-12 19:15:00,103,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0466,@user_up_466,UP00732,2024-08-08 20:15:00,221,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0467,@user_up_467,UP00831,2024-02-16 14:15:00,47,"Jhansi, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0468,@user_up_468,UP00424,2024-08-06 20:15:00,219,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0469,@user_up_469,UP00900,2024-06-07 23:15:00,159,"Bareilly, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0470,@user_up_470,UP00218,2024-08-18 15:15:00,231,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0471,@user_up_471,UP00362,2024-08-04 23:15:00,217,"Gorakhpur, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
UP-SOC-0472,@user_up_472,UP00292,2024-01-15 23:15:00,15,"Prayagraj, UP",Live meeting with associates in Lucknow. #Power #Network,"#UPgangs,#purvanchal",noise
